,Job Title Index,Job Title,Link,Job Description,ETL/ELT,Ad-hoc,EDA,data analysis,Business Intelligence tools,dashboards,visualization,business analysis,analytical tools,ROI analysis,machine learning,supervised,unsupervised,feature engineering,neural networks,artificial intelligence,deep learning,reinforcement learning,computer vision,natural language processing,recommendation system,data mining,data warehousing,databases,data architechture,math,statistics,text analytics
51,0,Business Systems Analyst,https://ca.indeed.com/company/Sophos/jobs/Business-System-Analyst-60edac9dc24ab78b?fccid=da7a38da6a064716&vjs=3,"Burlington, MA, US, 01803Information TechnologySophos is a worldwide leader in next-generation cybersecurity, protecting more than 500,000 organizations and millions of consumers in more than 150 countries from today’s most advanced cyberthreats. Powered by threat intelligence, AI and machine learning from SophosLabs and SophosAI, Sophos delivers a broad portfolio of advanced products and services to secure users, networks and endpoints against ransomware, malware, exploits, phishing and the wide range of other cyberattacks. Sophos provides a single integrated cloud-based management console, Sophos Central – the centerpiece of an adaptive cybersecurity ecosystem that features a centralized data lake that leverages a rich set of open APIs available to customers, partners, developers, and other cybersecurity vendors. Sophos sells its products and services through reseller partners and managed service providers (MSPs) worldwide. Sophos has major hubs around the globe. More information is available at www.sophos.comRole SummaryThis role offers the opportunity to work in an exciting, open, and collaborative environment as part of the IT Applications Business Engagement Team. The team works closely with business stakeholders on design, implementation and maintenance of IT systems and business solutions supporting Sophos’ Sales, Marketing and Channel Partner organizations. Our team uses Agile development methods to manage projects and is focused on delivering straightforward, high quality, intuitive systems and processes that are built with both the present and future in mind.What You Will DoServe as a liaison between the internal business stakeholders and the IT Technical development team, ensuring that business processes and requirements are unambiguous, testable, measurable and articulated in a manner that allows the technical team to propose, estimate, construct and deliver appropriate solutions.Build strong relationships with internal business peers and develop/maintain an understanding of the business process areas under our responsibility that is equal to or exceeding those of our colleagues operating the business. Take ownership and make recommendations on business requirements and solutions that increase value to the customer (both internal and external).Assist in leading requirements gathering activities, including translating business needs into detailed business requirements documents, use cases and systems interaction diagrams.Model current and future state business processes and ask questions needed to fully understand business objectives and elicit/refine complex business requirements necessary to achieve them. Ensure requirements and solutions proposed map clearly to objectives established.Analyze business requirements and, working with technical architects and development teams, verify that developed solutions are achievable, meet the scope and quality expectations of key business stakeholders, and are consistent with IT design concepts.Represent functional area and IT on cross-functional enhancements and projects, including the coordination and resolution of issues, where required.Assess and collate information on functional specifications for existing and future versions of both internal and commercial applications in use. Advise representatives from the business and IT on the impact of new functionality and opportunities for business improvement.Assist team in prioritization of bug fixes and enhancement requests as part of run-rate activities supporting business operations. Run backlog prioritization sessions working closely with business stakeholders to manage the backlog of requests.What You Will BringDegree in Information Technology, business-related subject, or equivalent.3-5 years of experience in a business analyst or related role.Excellent verbal and written communication skills and high attention to detail.Knowledge of industry standard methodologies, tools and processes for business and process analysis.Ability to adapt communication style to technical and non-technical audiences, both verbally and in writing.Experience writing acceptance criteria intended to verify achievement of documented requirements and established success criteria.Evaluation of technical and functional specifications and their cohesion.Ability to learn, assess, and determine optimal ways to leverage off-shelf enterprise solutions, via a combination of configuration and, where needed, customization.Experience with and/or knowledge of Agile Software Development methodologies desirableDomain expertise in supporting sales technologies such as but not limited to CRM, CPQ and Order management.Willingness to learn new technologies and wear multiple hats.Self-driven individual with strong initiative who will take ownership throughout project lifecycle.Drive best practice business processes and solutions.Ability to prioritize and work well in a fast-moving environment with competing demands.Experience with Salesforce.com desirable.Experience with Impartner a plus.What’s Great About Sophos?Our people are what makes Sophos special – we demonstrate shared vision, talent, innovation, and creativity, all of which are accompanied by a great sense of fun and team spirit.Employee-led diversity and inclusion groups that build community within Sophos and provide internal education and advocacy (eg. Sophos Women in Tech group to improve gender parity, encourage gender-balanced leadership, and support career progression at Sophos)Sophos Environment Network and employee challenges to contribute to sustainability and reduce our environmental footprintAnnual commitment to charity and fundraising across our global sites and volunteer days for employees to give back to local communitiesGlobal trivia competitions to keep our minds sharpGlobal Mental Health days off work for all Sophos to help employees relax and rechargeMonthly employee wellbeing webinars and training to support employee health and wellbeingEmployee rewards and thanks, such as our free annual subscription to CalmOur Commitment To YouWe’re proud of the diverse and inclusive environment we have at Sophos, and we’re committed to ensuring equality of opportunity. We believe that diversity, combined with excellence, builds a better Sophos, so we encourage applicants that can contribute to the diversity of our team. All applicants will be treated in a fair and equal manner and in accordance with the law regardless of gender, sex, gender reassignment, marital status, race, religion or belief, color, age, military veteran status, disability, pregnancy, maternity or sexual orientation. We want to give you every opportunity to show us your best self, so if there are any adjustments we could make to the recruitment and selection process to support you, please let us know.Data ProtectionIf you choose to explore an opportunity, and subsequently share your CV or other personal details with Sophos, these details will be held by Sophos for 12 months in accordance with our Privacy Policy and used by our recruitment team to contact you regarding this or other relevant opportunites at Sophos. If you would like Sophos to delete or update your details at any time, please follow the steps set out in the Privacy Policy describing your individual rights. If you have any questions about Sophos' data protection practices, please contact dataprotection@sophos.com.At Sophos, we want every organization to be protected by innovative, next-generation IT security, even those who don't have a huge IT staff. We protect organizations of all sizes, all around the world by making enterprise-grade security that is simple to deploy, manage, and use. It is our passion, and something we are truly proud of.Job Type: Full-time",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,0,Business Analyst (Remote Canada),https://ca.indeed.com/rc/clk?jk=723ba9420da50925&fccid=72d1f660528d5e5a&vjs=3,"Sonar is an enterprise, B2B SaaS product, targeted towards ISPs. It provides numerous features for ISPs such as billing, ticketing, network monitoring, inventory management, scheduling, service provisioning, and more.We are looking for an enthusiastic and professional Business Analyst to add to the team, and here's what's cool about the job:Fully remote - we don't have an office anywhere!Flexible working hoursConstant challenges - we've already done all the boring stuff, so it's mostly helping build interesting new features or working on improving the existing user experience.Great team/culture - 40 hour weeks are what we do, we aggressively work to maintain a good, healthy culture, and we really care about our employees. Full benefits are provided, along with a stipend for home office equipment that you can spend on almost anything you want. We have a book-sharing club, we pay for conferences, and it's just generally a chill, fun place to work.We are engaged in all kinds of great outside projects - for example, we're a partner in Microsoft Airband, which is bringing Internet access to millions of unserved people around the world.Here's what we need:We are looking for someone to help us to define the future of Sonar. Starting by working with the product feedback we receive from our users and staff; you will help us to ensure new wants and needs are clearly defined and accurately classified. As new items are added to our backlog and roadmap, by working closely with our product team, you will be instrumental in defining scope, gathering requirements, and communicating this information to various groups within Sonar. Once work is underway, you will serve as an essential resource for our developers as questions and direction decisions arise. You will also interface with our QA department, contributing test cases that will be used to measure the efficacy of the new features & functionality.You will need to work with customers to understand the problem statement, not necessarily implement what they're asking for - why do they need that field or button, and is there a better way to solve the problem? It will be important to synthesize the information you gather across a broad customer base and to be able to understand the potential impacts of proposed changes on different types of customers and their processes. As the changes roll out, you will act as an interface between development and the rest of the organization for questions and information on the new functionality.Someone who is extremely self-motivated. We tend to err on the side of leaving people alone to get work done, and since we're fully remote, that means you need to be really motivated and capable of working by yourself. For some people, this is pretty tough. If it sounds like a dream to you, you're good.Someone who has 2+ years experience in a Business Analyst role within the software industry. Preference will be given to those with expertise in the following specializations: cloud, SaaS, billing, telecommunications.The successful candidate will have sophisticated written and verbal communication skills, knowing how to employ the right communication strategy to best appeal to your target audience. Must be comfortable speaking with various teams within Sonar and engaging with vendors and customers when required.Pay for this position is commensurate with experience.Here are the hard requirements - We delete applications that ignore these, so please make sure you read this!No agencies/contract work/etc. We’re looking for individual, full-time employees.Only hiring in Canada - no exceptions.Please make it clear in a cover letter how you meet the requirements listed - We get a ton of applications, and lots of them are people that really aren't qualified. Help us help you - call out that you've read what we’re looking for, and speak to how you are a good fit.Please include some examples of previous work so we can understand what you have done in the past.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,0,Business Analyst,https://ca.indeed.com/rc/clk?jk=30fec7de41cabe37&fccid=90606afb14d62850&vjs=3,"Salary: $40,000.00 - $80,000.00/AnnuallyJob Type: Full Time, PermanentStart Date: As soon as possibleLanguage: EnglishMinimum Education: DiplomaPositions Available: 2NOC Group: Information Systems Analysts and Consultants (2171)NOC Job Title: Business Analyst, InformaticsExpires in 113 daysExpires: 2022-03-08Posted: 2021-11-09Last Updated: 2021-11-09Job Location(s)Vancouver, British ColumbiaJob DescriptionAttain Solutions is a leading provider of ERP applications and technology services. Based in Western Canada, our company provides the full spectrum of large scale business applications consulting to our public sector and government clients. Our mission is to provide cost-effective, sustainable solutions that realize the true value of enterprise applications.Our Vancouver office is looking for full-time permanent Business Systems Analysts to join our growing solutions delivery team.As a Business Analyst you will demonstrate your expertise day to day in support, analysis, solutions delivery, and project work for PeopleSoft applications and other related ERP software. Your experience with different PeopleSoft modules and your deep understanding of related business processes will provide leadership and guidance to a number of clients.We need people who are versatile in a number of different technologies, enjoy complex problem solving and have a strong sense of ownership and commitment to the end-user.Responsibilities:Provide essential troubleshooting and support to end-users in a timely manner with a focus on an exceptional customer experience.Analyzing, interpreting and translating client's business requirements into viable solutions.Providing specialist advice on the design of the system from the client's business perspective.Participating in the development of the criteria, scenarios, and scripts for system testing.Coordinating user acceptance testing.Clarifying functional requirements and resolving implementation issues.Assisting application developers and technical support staff in identifying and resolving problems.Prepare and conduct user training.Serve as the organizational liaison with the user community.Communicate and work directly with manager/team leads to estimate development complexity and timelines.Desired Skills & Qualifications:Detailed knowledge of full cycle of the specific application and related business processes.Previous experience with an ERP product (PeopleSoft preferred but not required).A professional designation is a plus but not required.Ability to balance multiple demands and work both independently and as part of a team.Professionalism in dealing with all levels of management and staff both internally and externally.Demonstrate a positive and professional attitude, personal integrity, strong problem solving ability and analytical skills.Demonstrate organizational skills, high standards of accuracy, attention to detail and excellent follow-up skills.Proficiency in MS Office Suite (Word, Excel, Powerpoint, Visio, Project) tools.Ability to learn and assimilate information quickly.Ability to break down business problems into logical tasks.Ability to think creatively.Ability to lead meetings.Demonstrate ability to work effectively in a fast-paced, high volume, deadline-driven environment.Exceptional service orientation, responsiveness and follow-through.Excellent communication and interpersonal skills.We look for the same strand of DNA in all our employees: a curious self-starter that believes in a greater purpose. Someone that values integrity, honesty, and respect. Work is not just 8 hours set aside to earn dollars; you're on a mission for something greater. Whether it's to improve your family's life, or the community you live in, we value people that know the meaning of sowing into a vision. You help us achieve our vision and our clients' goals, and we help you live out yours.How to ApplyExpiring: Mar 08, 2022Email: recruitment@attainsolutions.ca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,0,Business Analyst - IT,https://ca.indeed.com/rc/clk?jk=ead9fcbc3d80f4d7&fccid=da4e4cf77878ee46&vjs=3,"Req ID: 20566Vacancy Type: TemporaryContract Duration: 6 MonthsNumber of Positions: 1Closing Date: 11/25/2021Job SummaryReporting to the Manager, IT Portfolio & Development, the successful candidate will provide Business Analysis support and leadership on corporate service IT solutions. This position will be responsible for facilitating and documenting business requirements, process and system flow maps and supporting technical documentations, providing data analysis and audit, ensuring quality assurance testing plans and quality control management plans, and producing user guides and training materials all in accordance with recognized best practices (BABOK). They will respond to management decisions and direction, support their peers and clients, and follow through on commitments in a fast-paced delivery focused work environment.Due to Covid-19, most of our offices are currently closed to protect the health and safety of our employees, clients and community. As such, this position will be required to work remotely for an undetermined period. Once our offices re-open you will report to 300 City Centre Drive, Mississauga.Duties and ResponsibilitiesReporting to the Manager, IT Portfolio & Development, the successful candidate will:Lead business analysis activities and the preparation of formal requirements, design, testing, and transition to operations documentation;Prepare and present analysis, reports and presentations as required and ensure that project sponsors and City executives have required details/updates regarding business requirements, design, issues, and operations relating to the business solution;Lead department business section staff in completing the IT components of the budget and business planning submissions; Lead portfolio/project reporting, budget and business case development activities for Corporate Services;Lead/facilitate integrated process re-design and system implementation to support changed processes;Oversee requirements discussions and issues management through client interviews with business area leads;Develop innovative proposals for continuous improvement initiatives or new business ideas;Lead market research, and develop benchmarks and performance measures;May lead and manage special projects and project teams to identify opportunities, solutions and action plans;Perform other duties as assigned or required.Skills and QualificationsPost-secondary degree/diploma in Business Administration, IT or a related discipline with 3-5 years' related experience or an equivalent combination of education and experience;CBAP, CAPM, CCBA, PMP and/or other business analysis designation is required; Understanding of project and analytical tools, requirements, data modelling and business planning processes is required;Proven ability to lead business analysis activities for high profile information technology projects in the City’s corporate services area;Practical experience with formal business analysis documentation; Practical experience with consulting and business analysis acumen through full range of system development life-cycle;Experience in facilitation and documentation end-user requirements, business process specification, report development, and development and execution of quality assurance plans, in accordance with recognized best practices (BABOK) is required;Ability to evaluate, recommend and/or standardize processes related to data collection, analysis, measurement, requirements gathering and IT reporting;Excellent computer skills with experience with Visio, PowerPoint and MS Office is required; Practical awareness of emerging technologies and applications e.g. Microsoft .NET and CRM) is an asset;Strong research, analytical and problem solving ability supported by project management experience, team leadership and facilitation capabilities;Strong communication skills in order to understand and interpret the meaning, purpose and importance of verbal and non-verbal messages;Ability to lead discussions/presentations with a diverse group of executives, managers and external business partners.#LI-CPSHourly Rate/Salary: $ 45.08 - $ 60.11Hours of Work: 35Work Location: Civic CentreOrganization Unit: CPS/Project Portfolio & Dev CPS/CMODepartment/Division/Section: CPS/Corporate Services Dept , CPS/IT Division , IT Services - City PortfolioNon-Union/Union: Non UnionCOVID-19 Update: As per the City’s Employee and Volunteer COVID-19 Vaccination Policy, all external candidates (including previously employed individuals) must show their Fully Vaccinated Confirmation or apply for and receive confirmation of a creed or medical exemption from the City before their first day.A Criminal Record and Judicial Matters Check (Level 2) will be required of the successful candidate, at their own expense, to verify the absence of a criminal record for which a pardon has not been granted.We thank all who apply, however, only those candidates selected for an interview will be contacted. You can also check your application status in your candidate profile online.All personal information is collected under the authority of the Municipal Act.We are an Equal Opportunity Employer. In accordance with the Accessibility for Ontarians with Disabilities Act, 2005 and the Ontario Human Rights Code, the City of Mississauga will provide accommodations throughout the recruitment, selection and/or assessment process to applicants with disabilities. If selected to participate in the recruitment, selection and/or assessment process, please inform Human Resources of the nature of any accommodation(s) that you may require in respect of any materials or processes used to ensure your equal participation.",0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,business management analyst,https://ca.indeed.com/rc/clk?jk=427e1e7ddc64f2e4&fccid=7f9ca5cc0ddd4403&vjs=3,"or equivalent experienceManagement Consultant Specific SkillsPropose improvements to methods, systems and proceduresConduct research to determine efficiency and effectiveness of managerial policies and programsAnalyze and provide advice on the managerial methods and organization of an establishmentBusiness Equipment and Computer ApplicationsMS ExcelMS PowerPointMS WordMS OutlookArea of SpecializationOrganizational analysisBusiness managementBusiness methods analysisProgram evaluation and reviewWork Conditions and Physical CapabilitiesFast-paced environmentWork under pressureAttention to detailTight deadlinesWork Location InformationRelocation costs covered by employerPersonal SuitabilityEffective interpersonal skillsFlexibilityAccurateTeam playerExcellent oral communicationExcellent written communicationClient focusJudgementOrganized",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,0,Business Analyst,https://ca.indeed.com/company/The-Portage-Mutual-Insurance-Company/jobs/Business-Analyst-667d38cfa2fa99e8?fccid=129dbdba69284627&vjs=3,"About usThe Portage la Prairie Mutual Insurance Company was organized October 2, 1884, based on the underlying principles of security, integrity, hard work and personalized service. Over the years, we've made a lot of changes in the way we do business. We've expanded our products and services and built a reputation as one of the most responsive property and casualty insurers in Canada. But the underlying principles that guide our company -and the friendly, small town style of doing business- remain the same.As a 100 per cent Canadian-owned mutual insurance company, the success of Portage Mutual depends upon serving policyholders with fairness, and showing genuine concern for their security. We do this by providing reasonably priced, flexible insurance products and by supporting our brokers with exemplary service.As Business Analyst, the successful candidate will work with internal and external teams to address change requests, defects and enhancements to our critical business systems.Duties will include: Tracking work requests on internal and external ticket systemsEnsuring change management is followedParticipate in Daily ScrumsCreating Release Notes for End UsersCreate system documentationEvaluating business processes, anticipating requirements, uncovering areas for improvement, and developing and implementing solutions.Analyze and verify business requirements for accuracy, completeness, consistency, and comprehensibility with business stakeholders.Effectively communicating your insights and plans to cross-functional team members and management.Testing as requiredSupport the business with documenting test cases and test scenarios to comprehensively test the business functionality and processes.Assist with the development and delivery of user training material.The successful candidate should: Previous experience in an AMS roleStrong understanding of the development and testing processesExperience with Jira and other service management toolsInsurance and Claims experienceGuidewire experience would be idealStrong written and verbal skillsStrong business analysis skillsExperience working with third-party contractors and developersThis role provides an excellent opportunity for someone to dive in and learn more about Guidewire, insurance and application management support.The role is listed as a One year contract; however, there is a strong possibility that this will develop into a full-time role.Contract length: 12 monthsJob Types: Full-time, Temporary, ContractSalary: $48,745.00-$101,877.00 per yearBenefits:Casual dressPaid time offWork from homeSchedule:Monday to FridayEducation:Secondary School (preferred)Experience:Guidewire Suite: 1 year (preferred)SQL: 1 year (preferred)Applicaiton Management Support: 1 year (preferred)Insurance: 1 year (preferred)Software Testing / Quality Assurance: 1 year (preferred)Work remotely:Yes",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,0,Business Analyst - Remote,https://ca.indeed.com/rc/clk?jk=63a331b1b3d65880&fccid=26108e784f9361a6&vjs=3,"Business AnalystCanada Remote WorkerThe Emmes Company, LLC (“Emmes”) is a global, full-service Clinical Research Organization dedicated to excellence in supporting the advancement of public health and biopharmaceutical innovation. We believe in the power of truth, so much so that we named our company Emmes, which means truth. Through decades of experience we have learned that collaborative relationships thrive and human health benefits when truth is our compass.Our “Character Achieves Results” culture is driven by five key values that guide our actions in the way we conduct research and distinguish us as an organization: Integrity, Agility, Passion for Excellence, Collaborative Partnerships and Intellectual Curiosity. We are a trusted partner to clients who share our passion for improving public health in a world of ever-changing scientific research.If you share our motivations and passion in research, come join us! You will be joining a collaborative culture that empowers every Emmes employee — from entry level through top executive — to contribute to our clients’ success by sharing ideas openly and honestly.Primary PurposeThe Business Analyst serves as a link between Emmes’ technological capacities and business objectives and is expected to improve business efficiency by way of cost-effective solution strategy. This position advises management on best outcomes for business technology issues. In addition, the Business Analyst supports colleagues from across the company to resolve business technology issues and put appropriate solutions in place.ResponsibilitiesEvaluates business processes, gathers requirements, uncovers areas for improvement, and develops and implements solutionsRecognizes and understands business needs as they relate to a potential change or transformationCommunicates and liaises between stakeholders and IT staff to ensure mutual understanding of requirements and functional specificationsLeads ongoing review of business processes involving technology solutions and development of optimization strategies, including gathering critical information from meetings with various stakeholders and producing useful reportsEvaluates needs and determines feasibility based on business technology capabilitiesStays up-to-date on the latest advancements with existing Emmes technology solutionsDocuments and effectively communicates efforts, insights, and recommendations, including conducting meetings and presentations to share ideas and findingsManages projects to optimize usage of existing technology solutions, including development of project plans, identification of tasks, resource assignment, and successful change managementEnsures solutions meet business needs and requirements through user acceptance testing and measurement of key performance indicatorsResearches and proposes efficient and economical ways to improve business technology processes, efficiencies, and solutionsExplains technical terms to non-technical teamsProvides end-user support of various enterprise technology solutionsMaintains solution library of approved technology solutionsOther duties as assignedExperienceBachelor’s degree in Business or related field with 2 years of analytical experienceFamiliarity with Office 365, Dynamics 365 CRM, Power BI Pro, Power Apps and Canvas AppsExceptional analytical and conceptual thinking skillsAbility to influence stakeholders and work closely with them to determine acceptable solutionsExcellent communication and documentation skills, including technical writingExperience creating detailed assessments and giving presentationsExcellent planning, organization, and time management skillsExperience leading and supporting successful projectsExperience with strategic business process modeling and traceabilityCONNECT WITH US!The Emmes Company, LLC is an equal opportunity affirmative action employer and does not discriminate in its selection and employment practices. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, political affiliation, sexual orientation, gender identity, marital status, disability, protected veteran status, genetic information, age, or other legally protected characteristics.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,0,Business Analyst,https://ca.indeed.com/rc/clk?jk=5c85c79f88dff1d1&fccid=1773fe7f170a5f75&vjs=3,"Remsoft, a leader in business analytics, is seeking an enthusiastic, positive, and self-motivated Business Analyst with a passion for problem-solving and providing value to clients. As a member of the delivery organization, the successful candidate will help with the implementation of Remsoft's suite of software products. They will elicit functional and non-functional requirements, problem-solve client issues, prepare project documentation, and aid the client throughout the whole of the implementation process. They will also work closely with the product and development teams to ensure the successful resolution of client needs. The position is located in Fredericton, New Brunswick.Date PostedOct 18, 2021TypeFull-time - PermanentCareer LevelExperiencedCategoryInformation TechnologyWebsitehttp://www.remsoft.comRemoteCan Work Remotely",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,0,Business Intelligence Analyst,https://ca.indeed.com/company/MAK-Consulting-Group/jobs/Business-Intelligence-Analyst-d7ac7dcae4454e32?fccid=a1f2e02bcf3993a8&vjs=3,"MAK Consulting is an exciting and innovative manufacturing software development and consulting company in Ontario. We have an immediate opening for a current or future superstar Business Intelligence Analyst based out of our Burlington office.YOU’LL WANT TO MEET US, IF YOU:· Enjoy analyzing business data to develop a solution to its problems· Take pride in the quality of your work· Love to deliver great results for clients· Are high energy, and love working with people· Value being trusted to take on responsibility· Like being part of a creative process· Love to see a job through from start to finishWE WANT TO MEET YOU, IF YOU:· Want to work for a team-oriented company· Are looking for a company that stakes its reputation on the quality of its work· Want to grow along with a fast-growing company· Want a career where you are appreciated by both your employer AND clients· Want to be part of a team that prides itself on being friendly, professional and respectfulJOB RESPONSIBILITIES· Manage full life cycle of reporting, including requirements analysis, solution design and development, testing, and business-user support· Optimize database schemas, indexes, and stored procedures and maintain efficient database architecture· Gather business requirements into detailed report specificationsREQUIRED SKILLS AND QUALIFICATIONS· University or college education in Business, Computer Science, Engineering, Information Systems, or related disciplines· Required Technical Skills: Expert Proficiency in SQL, Power BI, & DAX (in a Power BI environment)· Expert understanding of star schema data warehousing methodology and implementation· Experience with Microsoft Office product suite· Strong written & oral communication skills· Excellent problem solving and team building skills· Adaptable, able to learn new skills/technologiesBONUS QUALIFICATIONS· Understanding and experience of ETL processes· Conversion of snowflake to star schema designs· Experience with Manufacturing Execution Systems (MES)· Experience with ERP integration, especially SAP· Strong skills in Windows based operating systems· CBAP CertificationJob Types: Full-time, PermanentSalary: $70,000.00-$100,000.00 per yearSchedule:8 hour shiftEducation:AEC / DEP or Skilled Trade Certificate (preferred)Experience:Data analysis: 1 year (preferred)Work remotely:Temporarily due to COVID-19",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60,0,Salesforce Business Analyst - D2C,https://ca.indeed.com/rc/clk?jk=7af7e5964c853890&fccid=1074c377135e4e8f&vjs=3,"Salesforce Business Analyst - Canada DrivesCanada Drives is completely changing the car buying experience...for the first time ever, Canadians have the power to buy their next vehicle completely online!This is an opportunity to join the team that is at the forefront of the biggest disruption in car shopping in our lifetime. Be an important part of building the technology that provides customers with a 100% online purchasing experience-from start to finish-including delivery right to their door! Experience some of this exciting technology in action at CanadaDrives.ca!We are a growing, high-energy company with an ambitious technical roadmap to build exciting and innovative new products-read about us on TechCrunch!This unique and unmissable opportunity can fast-track your career growth! We are firm believers in developing our own talent and promoting from within.Come and realize your true potential at Canada Drives!NOTE: This is a remote, full-time permanent, work-from-home position and is open to all applicants from across Canada. We will provide you with everything you need to succeed in your role.The Opportunity – Salesforce Business AnalystWe are pioneering something new and remarkable. We are revolutionizing the way we operate through the Salesforce platform and are building a unique and highly professional team to design and develop our future state capabilities. We will be adopting most of the Salesforce products such as Sales, Service, and Marketing Cloud, Communities, Wave Analytics, and more, and anticipating a high degree of automation and integration with many cutting-edge technologies in this industry.You will work with the very best and brightest Salesforce practitioners and leverage our strong relationship with Salesforce and our Premier+ account benefits, as well as our close partnership with the most renowned Salesforce Consulting and Implementation companies. They will share their knowledge and expertise as you develop new skills and learn our business in a collaborative and fun environment.The SF Business Analyst will work alongside the Salesforce Product Owner, Project Manager, and Business Leaders to frame business problems, analyze different alternatives and propose functional solutions in the Salesforce platform. This right candidate will seek opportunities to automate and optimize processes and functionalities by defining requirements and designing process flows, creating use cases and user stories, and finally, designing technical solutions and mock-ups before configuring or developing the final solutions.If you have the vision and foresight to take your career to the next level and be part of a winning team, we invite you to apply!What you’ll be doing:Leading meetings to elicit, identify and prioritize business requirements from stakeholdersMapping business processes and identifying opportunities for automation and optimizationRefining requirements documentation and detailing use casesActing as a liaison between business and technical teams translate functional requirements into technical solutionsDesigning and documenting technical solutions, functional specifications and requirements in JiraSupporting the Product Owner and Project Manager in planning new functionalities and enhancementsPerforming advanced Salesforce platform administration (exploring declarative options creating new objects, configuring new functionalities, workflows and validation rules)Preparing mock-ups and presenting Demos for StakeholdersMastering Salesforce platform, especially Sales and Service Cloud solutionsDefining data standards and principles in Salesforce and supporting the functional mapping for data integration and datasetsAdvocating for the best practices, usage of standard functionalities rather than custom code and encouraging high user adoption in SalesforceContributing to the overall testing and troubleshooting of new functionalities, and facilitating user acceptance testingHelping with user training preparation and execution when requiredWhat You Should Already Have:Passion for process automation and efficiencyBachelor’s degree in Information System, Computer Science or Engineering.1+ years of experience as a Business Analyst, Functional Analyst, or Consultant1+ years of Salesforce experience as Administrator or ConsultantSalesforce Certified Administrator and/or Salesforce Certified Sales/Service ConsultantWhat’s in it for you?This is a truly exciting time to join Canada Drives and we are looking forward to doing great things together! We offer a highly competitive salary and benefits package in addition to providing our employees with continuous training and development.We currently have a team of highly motivated and talented IT professionals and the only thing we are missing is you. If you are ready to join an ambitious and growing company then please apply today and we look forward to hearing from you.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
