,Job Title Index,Job Title,Link,Job Description,Python,R,SQL,HADOOP,POWER BI,TABLEAU
16,0,Business Data Analyst,https://ca.indeed.com/rc/clk?jk=93426179cbe107f8&fccid=7eee5235b6616042&vjs=3,"Description:Job PurposeThe Business Data Analyst performs routine business analysis using various techniques, such as statistical analysis, explanatory and predictive modeling, and data mining. Researches best practices and supports developing the solutions and recommendations for the current business operations.. Requirements:Duties and ResponsibilitiesWorks with variety of stakeholders to identify analytical needsCreates reports to support External Data Gathering Environment (EDGE) data submissions to CMSAnalyzes claims and pharmacy data to identify trendsPerforms root cause analysis on emerging issuesTests hypotheses using credible statistical methodsSupports internal users throughout the enterprise on analytics platformsAssists in developing or implementing systems to capture business operation informationRegular and predictable attendanceConsistently demonstrates compliance with HIPAA regulations, professional conduct, and ethical practiceMaintains work area in a clean and orderly condition and ensures safe operating conditions within area of responsibilityOther duties as may be assignedQualificationsBachelor’s Degree in Statistics, Accounting, Mathematics, Computer Science, Business, or related fieldOne to three years’ health plan experience preferredUnderstanding of statistical methods, with programming experience in R or SAS preferredIntermediate to Advanced proficiency with SQLFamiliarity with insurance terms and conceptsAdvanced Microsoft Excel skillsExcellent communication skillsCompetenciesEthics - Honest, accountable, maintains confidentialityReliability - The extent to which the employee can be depended upon to be available for work, do it properly, and complete it on time. The degree to which the employee is reliable, trustworthy, and persistent.Sense of Urgency - Meets deadlines, establishes appropriate priority, gets the job done in a timely mannerComputer skills - Skilled with computers, takes advantage of new technology, learns new tools quickly, uses technology to enhance job performanceDecision making - Able to reach decisions, takes thoughtful approach when considering options, seeks input from others, makes difficult decisionsDependability - Completes job assignment and projects with minimal supervision. Meets schedules and deadlines.Initiative - Takes action, seeks new opportunities, strives to see projects to completion Job knowledge - Knowledge of products, policies and procedures; OR knowledge of techniques, skills, equipment, procedures, and materials.Planning & Organizing - Displays ability to effectively plan, organize and implement applicable tasks or projects in relation to established goals and objectives.Quality - Strives to eliminate errors, accurate work is a priority, seeks opportunities to improve product/servicesPhysical, Mental, Environemtnal & Working ConditionsModerate amount of walking, sitting, and writing. Moderate to significant amount of stress in meeting deadlines and dealing with day-to-day events in the execution of job duties. Needs flexibility and adaptability to change. Candidate must be self-disciplined and a self-starter and able to work independently with a flexible work schedule. Must be able to drive a vehicle and daytime/overnight travel as required.",0,1,1,0,0,0
17,0,Data Analyst (Virtual - Work from Home),https://ca.indeed.com/rc/clk?jk=a169d6639ed360ca&fccid=c35833abe06c86e0&vjs=3,"Alight unlocks enterprise growth for the world’s most influential companies with future-ready human capital and business solutions. Alight combines industry leading data and insights with unmatched depth and operational expertise to improve the employee experience and optimize cloud-enabled business processes. Alight’s 15,000 colleagues proudly serve thousands of clients and their more than 30 million employees and family members throughout 180 countries. Alight helps organizations of all sizes, including over 70% of the Fortune 100, achieve next level transformation.Join our team. Because transformation takes a workforce. Learn more at careers.alight.com.Alight is Looking for a Data Analyst IIThe Data Analyst provides technical expertise for support, build and maintenance of electronic data interchange applications through all stages of projects. The Data Analyst II will partner with a team of internal and external partners, provide platform implementation and ongoing maintenance services for clients.Your Impact as a Data Analyst IIPartner with internal and external team members to provide expertise for data related to our platforms and benefits administrationProvide management of assigned client import/exports, payroll/carrier files, and discrepancy reports, inclusive of prioritization dependent upon complexity and delivery deadlines for a portfolio including our clients with increased complexityProvide technical support and responses to inquiries regarding partner feeds, working to pro-actively resolve issues, relaying to the appropriate internal/external person(s)Routinely conduct analysis of data transactions for assigned clients, assisting team members as necessaryMake recommendations and apply resolutions for data problems while actively solving new and non-routine errorsDevelop and execute various test plans to deliver accurate results to internal/external partnersPrepare required documentation and other reports as requested by internal/external partnersEnsure all projects follow corporate security policiesLearning new tools and processesOther ad-hoc projectsKnowledge & Skills requiredFamiliarity with standard concepts, best practices and procedures within benefits administration and managementExcellent communication and time management skills utilized in planning and delivery on new and existing client support, inclusive of multi-tasking and prioritization of project deliverables1-2 years of relevant job experienceAbility to partner seamlessly with internal and external team membersMicrosoft Excel Proficiency, Access a plusAbility to work well under pressure, especially during high volume client implementation periodsAbility to identify and implement process improvementsFamiliarity with data technology preferredProven analytical, evaluative, and problem-solving abilitiesMay be required to travel dependent upon client needs. Less than 10%.EducationBachelor’s degree in Computer Science, IT, Networking, or Business preferredOur commitment to Diversity and InclusionAlight believes diversity should be visible, valued, and sustained throughout the organization. And we’re committed to enabling an inclusive culture of belonging that engages all colleagues and grows the diversity of our talent to proudly represent the clients and communities we serve.As an affirmative action employer, we adhere to the principles of equal employment opportunity in the workplace as defined in our diversity policy statement.Diversity Policy StatementAlight does not discriminate against anyone based on sex, gender, race, color, religion, creed, national origin, ancestry, age, physical or mental disability, medical condition, pregnancy, marital or domestic partner status, citizenship, military or veteran status, sexual orientation, gender, gender identity or expression, genetic information, or any other legally protected characteristics or conduct covered by federal, state or local law. In addition, we take affirmative action to employ and advance in employment qualified minorities, women, disabled persons, disabled veterans and other covered veterans.Alight provides reasonable accommodations to the known limitations of otherwise qualified employees and applicants for employment with disabilities and sincerely held religious beliefs, practices and observances, unless doing so would result in undue hardship. Applicants for employment may request a reasonable accommodation/modification by contacting his/her recruiter.Authorization to work in the United StatesApplicants for employment in the United States must have work authorization that does not now or in the future require sponsorship of a visa for employment authorization in the United States and with Alight.#WorkFromHoNote, this job description does not restrict management's right to assign or reassign duties and responsibilities of this job to other entities; including but not limited to subsidiaries, partners, or purchasers of Alight business units.We offer you a competitive total rewards package, continuing education & training, and tremendous potential with a growing worldwide organization.Colorado Equal Pay for Equal Work Act Statement. Please note, offers are being determined on an individual basis. Alight takes into consideration the candidate’s experience, education, certification/credentials, market data and internal equity. The estimated minimum salary for this role is $47,100.00/year (full-time). For specific benefit details, please visit this URL: https://bit.ly/Alight-BenefitsDISCLAIMER:Nothing in this job description restricts management's right to assign or reassign duties and responsibilities of this job to other entities; including but not limited to subsidiaries, partners, or purchasers of Alight business units.Alight Solutions provides equal employment opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion, creed, sex, sexual orientation, gender identity, national origin, age, disability, genetic information, pregnancy, childbirth or related medical condition, veteran, marital, parental, citizenship, or domestic partner status, or any other status protected by applicable national, federal, state or local law. Alight Solutions is committed to a diverse workforce and is an affirmative action employer.",0,1,0,0,0,0
18,0,Data Analyst,https://ca.indeed.com/rc/clk?jk=4dd06b721416d62f&fccid=4ed80f3a97849f22&vjs=3,"Job Summary:At Disney, we‘re storytellers. We make the impossible, possible. We do this through utilizing and developing cutting edge technology and pushing the envelope to bring stories to life. Now is your chance to join our talented team that delivers unparalleled creative content to audiences around the world.Imagine yourself as a Data Analyst for People Insights Data Operations where your natural passion for working with data will allow you to be part of a team that enables insights to drive the enterprise HR strategy of The Walt Disney Company. In this role, you will have the chance to leverage your expertise and knowledge to assist in management, governance and integration of workforce data in service of analytics and decision science needs. You will bring skills and experience to increase capability and ease of use of our complex datasets and you’ll develop a deep understanding of our priorities and envision how Snowflake can be best utilized to deliver insights to our organization. You will have the opportunity to inspire data analysts of varying levels of experience while building data expertise across the greater team.Responsibilities:Perform data profiling and database structure research in order to understand relevant data elements along with their definitions and useDocument and maintain data standards, partnering with functional and business data owners to map existing HR data structures, usage, and common definitionsPartner within and across People Insights as well as Enterprise Business Systems to translate functional requirements into data needs for developmentPartner with data developers to implement and validate data infrastructure enhancementsProvide consultative support for HR clients, advising on policies, standards, and guidelinesBasic Qualifications:You are proficient in SQL with a thorough understanding of data and systems' infrastructuresYou are a solutions-oriented critical thinkerYou have deep technical knowledge and experience in data managementYou demonstrate the ability to translate business issues and requirements into actionable plans, and to deliver against those plansYou are passionate about the benefits of accurate and actionable data, you drive consistency and enjoy partnering with others to accomplish the taskYou have the capability to work autonomously and make independent decisions to meet deliverables with minimal oversightYou can effectively handle and maintain confidential informationRequired EducationBachelor’s degree in Computer Science, Engineering or related field and SQL expertise, Snowflake/AWS, ELT/ETL design experience preferred#LI-KG2",0,1,1,0,0,0
19,0,Data Analyst,https://ca.indeed.com/company/Hash-Technologies/jobs/Data-Analyst-d22c9c410442bc5d?fccid=7c5db915f3edb312&vjs=3,"Job Description:  * Strong problem solving skills * Experience with data analysis * Experience with SQL and querying databases * Experience with software requirements management and testing * Knowledge of mortgage finance a plus * Knowledge of the Agile software development methodology a plus * Collaborate with application owners to review defined business processes. * Review and define technical and/or data requirements for moderately complex application enhancements. * Contribute to application test plan and evaluate test results. * Conduct requirement analysis and advanced work for new capabilities and enhancements for products and services owned by Enterprise data * Work with Product Owners and Scrum teams and lead discussion on features and requirements and weigh in design decisions for products and technology solutions. * Communicate product vision, capabilities, and value to various audiences. Prepare product briefing at pertinent stages of releases. * Provide consultation and training for product adoption, provide business domain and/or technology and/or process expertise across teams and mentoring to others on team. * Establish test scenarios, participate and review tests, and perform post-production validations for releasesJob Type: Full-timeWork Location: Multiple Locations",0,1,1,0,0,0
20,0,Data Analyst,https://ca.indeed.com/rc/clk?jk=fdfff09e2bea299a&fccid=7ec7698a1006611c&vjs=3,"Zachary Piper Solutions is seeking an Data Analyst to join a 4- year contract supporting a Department of Defense program. The Data Analyst will be working 100% Remote.﻿Secret Clearance RequiredResponsibilities of the Data Analyst include:Support business needs of metadata repository through providing standard data definitions, business calculations, and lineage of governed dataProvide standard and ad-hoc reports to facilitate the analysis of the Metadata and its user communityHelp maintain a business-oriented Metadata Tool User Guide and provide navigation assistance to new usersHelp establish Metadata guidelines and standards to assist with the process of capturing and recording business metadataAssist in the development of processes and procedures for metadata management and administration, and including metadata configuration managementRequired qualifications for the Data Analyst include: 2+ Years of Data Analysis Experience with Data Analysis and Reporting for DoD Systems IT project management skills, strong communication, multitasking, and organization required. Active Secret Clearance *or ability to obtain Secret Clearance*Compensation for the Data Analyst include: Salary Range: $80,000-$90,000 *based on experience* Full Benefits: PTO, Paid Holidays, Cigna Medical, Dental, Vision, 401k with ADPTSdata management, data management analyst, Secret clearance, clearable, dod clearance, dod secret clearance, dod secret security clearance, secret security clearance, navy, army, air force, coast guard, national guard,it data, it data analyst",0,1,0,0,0,0
21,0,Data Analyst,https://ca.indeed.com/rc/clk?jk=c63ff555b6ba3c3e&fccid=4d2b33d40412d480&vjs=3,"OverviewMadison Square Garden Entertainment Corp. (MSG Entertainment) is a leader in live entertainment experiences. The Company presents or hosts a broad array of events in its diverse collection of venues: New York’s Madison Square Garden, Hulu Theater at Madison Square Garden, Radio City Music Hall and Beacon Theatre and The Chicago Theatre. MSG Entertainment is also building a new state-of-the-art venue in Las Vegas, MSG Sphere at The Venetian, and has announced plans to build a second MSG Sphere in London, pending necessary approvals. In addition, the Company features the original production – the Christmas Spectacular Starring the Radio City Rockettes – and through Boston Calling Events, produces the Boston Calling Music Festival. Also under the MSG Entertainment umbrella is Tao Group Hospitality, with entertainment dining and nightlife brands including Tao, Marquee, Lavo, Avenue, Beauty & Essex and Cathédrale. More information is available at www.msgentertainment.com.Specific Functions/Activities SummaryCreate and manage pipeline sales forecasting models to help inform expected revenues (25%).Develop and design analytics quotients to understand behaviors for specific events and other products (25%)Work with Sales Enhancement and Marketing Solutions to help optimize the customer journey (15%)Provide analytics on different sales enhancement tools (15%)Work with vendors and internal resources to ensure data quality (10%)Document work processes and activities (5%)Propose and execute process improvements and best practice research to advance analytical capabilities (5%)QualificationsUndergraduate DegreeAdvanced Excel KnowledgeProficient in one or more data analysis tools (R, Python, SQL, SPSS, etc.)Experience with one or more data visualization tools (Tableau, Power BI, Looker, etc.)Strong statistics background with experience in statistical modelingInterpersonal skills with ability to develop relationships across multiple business groupsHighly advanced analytical skills and ability to learn new reporting platformsAbility to communicate clearly complex findings, be pro-active and outgoing with project management and with the ability to unify people around multiple projects will have highest probability for success.Excellent written and oral communication skills; ability to explain complex analytical concepts in short-hand to a broad audienceStrong MS Office skill level (Excel, Word, Power Point)Strong quantitative and problem-solving skills.The Company requires that all individuals, subject to certain limited exceptions, be fully vaccinated against COVID-19. The Company will consider requests for reasonable accommodations regarding this requirement.EducationCandidates who have completed 60 credits of college-level coursework (representing 2 years), or have shown similar self-development through certifications, trade school coursework, etc. are preferred.Educational requirements may differ from job to job based on the role.EEO StatementAt MSG we value diversity and are looking for extraordinary employees of all backgrounds! MSG is an Equal Opportunity Employer and provides equal employment opportunities to all employees and applicants for employment without regard to race, color, religion, gender, sexual orientation, gender identity or expression, sexual and reproductive health choices, national origin, citizenship, age, genetic information, disability, or veteran status. In addition to federal law requirements, MSG complies with all applicable state and local laws governing nondiscrimination in all locations.",1,1,1,0,1,1
22,0,Data Analyst (CALPADS/SIS),https://ca.indeed.com/rc/clk?jk=1ff9912f2943d7bd&fccid=a99beb54b5ad19b6&vjs=3,"Position Information:This is a Open Competitive recruitment to create an eligibility list for one (1) current vacancy. The incumbent in this classification plans, develops, organizes, and implements the data collection, analysis, and reporting of the District's state reporting and Student Information System applications and other benchmark assessment programs.GENERAL PURPOSEUnder general direction, plans, develops, organizes, and implements the data collection, analysis, and reporting of the District's state reporting and Student Information System applications and other benchmark assessment programs; performs a variety of technical and analytical data integration as it relates to the District’s Student Information Systems (SIS) and State California Longitudinal Pupil Achievement Program (CALPADS); assists with research and generating reports; provides data application trouble shooting and integration to school sites to assure District, State, and Federal mandated guidelines are met; and performs related duties as assigned.DISTINGUISHING CHARACTERISTICSIncumbents in this classification assist and implement the collection of data and the compilation, analysis, and interpretation of the results of the District's SIS, CALPADS program, and other benchmark assessment programs. Incumbents also have a broad and in-depth knowledge of computer systems including databases and software applications for inputting data and producing reports. Incumbents prepare reports and are knowledgeable of computer applications, but do not develop and design computer systems. Duties: ESSENTIAL DUTIES AND RESPONSIBILITIES The duties listed below are intended only as illustrations of the various types of work that may be performed. The omission of specific statements of duties does not exclude them from the position if the work is similar, related or a logical assignment to this class.Assists and implements the collection of data and the compilation, analysis, and interpretation of the results of the District's benchmarks assessment program, Student Information Systems, CALPADS programs and related research and reports. Submits CALPADS data uploads, resolves issues, and coordinates with other departments and schools regarding data collection in preparation for submission of state mandated district reporting for CALPADS, and other state and federal requirements, ensuring accuracy and integrity.Generates information and reports regarding SIS and CALPADS program according to established time lines.Review, edit, and revise student data provided by the District office, school sites, and other offices; assists auditors and accountants with data retrieval, as required.Trains staff and provides work direction regarding data application troubleshooting and integration to school sites to assure District, State, and Federal mandated guidelines are met; proficient in data entry and the creation of reports (e.g. Word and Excel); conducts in-service trainings on the uses and purposes of SIS and CALPADS data. Maintains a variety of information in order to input, verify, and retrieve data to comply with state mandated district reporting.Organizes, prepares, and updates application software documentation, procedural documentation, and operation instructions; gathers, documents, and manages existing, changing, and emerging data requirements for all assigned data collections in order to remain compliant.Aligns SIS data collections with those of reporting agencies in order to ensure compliance with relevant data collection standards, processes, and requirements.Develops and submits reports with explanations and interpretations of data in tabular, graphical, and/or narrative form for the purpose of meeting reporting timelinesKeeps current with information related to CALPADS, Student Information Systems, and state reporting procedures.Performs related duties as assigned that support the overall objective of the position. Qualifications: MINIMUM QUALIFICATIONSKnowledge of:K-12 student information system operations.Modern office practices, procedures and equipment.Operation of a computer and assigned software.Bookkeeping, record-keeping, and reporting procedures.Software such as Microsoft Office and Google Suite.Correct English, grammar, spelling, punctuation, and vocabulary.Reading, writing, and oral communication skills.State and federal data reporting procedures and regulations.Desired Knowledge of:Web based Student Information Systems, such as Aries, PowerSchool, and Synergy.Ability to:Analyze, interpret, evaluate and summarize complex data to produce reports.Assemble, organize, and prepare data for records, files, and reports.Prepare reports using tabular, graphical and narrative forms.Write clear, concise reports.Communicate effectively.Organize, prioritize, and schedule work.Navigate through student information system software quickly and efficiently.Effectively train and provide direction to staff as assigned.Analyze, trouble shoot, and resolve problems quickly and accurately.Operate office equipment such as telephone, copier and personal computer, including Excel, PowerPoint, Word and Access.Establish and maintain effective collaborative working relationships with others.Interpret and explain policies, rules, regulations, and procedures related to SIS and CALPADS.Adapt to changing priorities and work assignments.Work in a highly organized manner and be able to juggle multiple priorities and projects effectively.Ability to provide customer service to data users.Work independently and as part of a team.Education, Training, and Experience:Option 1:High School Diploma or G.E.D. equivalent, and;Five (5) years of progressively responsible experience working with data and state or local reports related to student information systems and CALPADS.Option 2:Bachelor’s degree in Business Administration, Computer Information Systems, or a closely related field, and;Two (2) years of progressively responsible experience working with data and state or local reports related to student information systems and CALPADS.Work experience with web based Student Information Systems, such as Aries, PowerSchool, and Synergy is desirable.Licenses; Certificates; Special Requirements:A valid California Driver's License.Proof of automobile liability insurance.PHYSICAL AND MENTAL DEMANDSThe physical requirements indicated below are examples of the physical aspects that this position classification must perform in carrying out essential job functions.Work at a desk, business office, conference table, or in meetings of various configurations.Lift, carry, push, pull, bend, twist, stoop, kneel, walk, run, and crawl.Safely lift/handle materials to the extent of 30 pounds.Reach in all directions.Stand, sit and walk for extended periods of time.Read, interpret, and apply rules, regulations, policies and procedures.Works in direct contact with the public, students, parents, and other District staff.Dexterity of hands and fingers to operate a computer terminal and other office equipment.Seeing to read a variety of materials.Hearing and speaking to exchange information in person and on the telephone.Sitting for extended periods of time.Persons with disabilities may be able to perform the essential duties of this class with reasonable accommodation. Reasonable accommodation will be evaluated on an individual basis and depend, in part, on the specific requirements for the job, the limitations related to disability and the ability of the selection authority to accommodate the limitation. Examination Information: Examination Parts:After the evaluation of minimum qualifications, examination parts for this recruitment may include, but are not limited to the following: written exam, performance exam, oral appraisal interview, physical ability test, oral presentation, project assignment, etc. The Personnel Commission reserves the right to change, alter, cancel, add or modify examination parts, as well as weights and dates.",0,1,0,0,0,0
23,0,Data Analyst 1,https://ca.indeed.com/rc/clk?jk=08d09c5e15f04269&fccid=0632142db71a761c&vjs=3,"DescriptionJob Summary: Utilize data analysis tools and techniques to facilitate optimum usage of vast volumes of data to develop strategic insights that drive business results. Strategically aligns data and data resources to ensure stakeholders at all levels have access to information.Primary Tasks:Assist in developing and administering strategies for the control and sharing of organization data resources and services.Assist in creating data mining and analytics architectures, statistical reporting, and data analysis methodologies.Develop tools and libraries that will help stakeholders more efficiently interface with huge amounts of data.Analyze large, noisy datasets and identify meaningful patterns that provide actionable results.Create Data Mapping documents between systems to assist Data Engineers write interfaces to extract, transform and load data from source systems into target systems.Work with development team, database administrators, analytics team members and business partners to translate prototypes into production.Provide training and guidance to User base as neededOther duties as may be assigned.Required Education, Skills and Experience:MINIMUMBachelor’s degree in computer science, data science, statistics, or related fieldMust have experience manipulating and analyzing complex, high-volume, high-dimensionality data from varying sourcesFamiliarity with relational, SQL and NoSQL databasesBroad knowledge of reporting and query toolsAbility to demonstrate excellent people and communication skillsMust be highly motivated, self-initiating, and trustworthy1-2 years of professional related experienceTARGETBachelors degree in computer science, data science, statistics or related field and 1-2 years of experienceSome experience solving analytical problems using quantitative approachesMust have experience manipulating and analyzing complex, high-volume, high-dimensionality data from varying sourcesWorking knowledge of statistical analysis toolsFamiliarity with relational, SQL and NoSQL databasesBroad knowledge of reporting and query toolsAbility to demonstrate excellent people and communication skillsMust be highly motivated, self-initiating, and trustworthySix plus years of professional related#LI-HH1Job Information TechnologyPrimary Location OK-DurantWork Locations Durant HQ 1802 Chukka Hina Durant 74701Organization Information TechnologySchedule RegularFull-timeDay JobReq ID: 21013806",0,1,1,0,0,0
24,0,Data Analyst (Entry Level),https://ca.indeed.com/rc/clk?jk=9fcd8be82f471b0c&fccid=3a1835496c6a0d13&vjs=3,"Job Description:Scope of the JobApplies strong analytical skills to compile data from reporting software. Using computer software, manipulate, format and combine text and numerical data to produce specific reports. Utilizes technical expertise to ensure the quality and accuracy of data. Processes data, in some cases designs and presents data. Remains in continuous communication with lead researcher and or chair of department to ensure continuity and succinctness of data. Creates reports from data bases. Must be familiar with standard concepts utilized in the field of analysis, practices and procedures of the organization, in addition to research.Essential FunctionsCompiles data Managing and designing the reporting environment, including data sources, security, and metadata.Provides QA of imported data and data sets. Provide quality assurance of imported data, working with quality assurance analysts if necessary.Compile department specific results into user-friendly reports and presentations.Ensure the integrity of data, reporting, and the oversight of service. Create import definitions and perform group data updates into the necessary systems.Reports system issues to vendors through appropriate vendor solution. Monitor and test resolution of those issues sent to vendors.Continually evaluate internal processes to ensure data flow and proposes data changes required to ensure processes work.Assists with preparation of power point and other presentation materials preparation.Partner with faculty, researchers, and others in the medical and scientific community to integrate data into research being conducted or analyzed.Works with data and systems in addition to specific software in conducting pre-analysis, selection, testing, and implementation of new protocols, and projects to enhance outcomes.Continuous learning by actively identifying new areas and taking advantage of learning opportunities; using newly gained knowledge and skill on the job and learning through their application. (e.g., courses, reading, self-study, coaching, and experiential learning).Job Requirements:Skills, Knowledge, AbilitiesCommunicationAbility to communicate effectively and courteously, both orally and in writing.Organization/PrioritizationAbility to manage multiple priorities and meet deadlines.Customer ServiceAbility to provide dynamic customer service using various techniques including positive language, calming presence, attentiveness, clear communication, and patience.Computers/TechnologyWorking knowledge of applicable software, database, and report writing tools.Data Analysis/ProcessingStrong workflow and data flow analysis skills, strong problem solving skills and able to acquire a working knowledge of departmental operations.Database ManagementAbility to design and implement systems necessary to collect, maintain, and analyze data.Experience2 years of experience in the Healthcare field - PREFERRED2 years of experience in the medical or research field, inclusive medical software and databases - PREFERREDEducationBachelor Degree - REQUIREDUFJPI is an Equal Opportunity Institution",0,1,0,0,0,0
25,0,Learning Data Analyst,https://ca.indeed.com/company/Western-Governors-University/jobs/Learning-Data-Analyst-77890857496889bc?fccid=6a2a37a1ed914f66&vjs=3,"If you’re passionate about building a better future for individuals, communities, and our country—and you’re committed to working hard to play your part in building that future—consider WGU as the next step in your career.Driven by a mission to expand access to higher education through online, competency-based degree programs, WGU is also committed to being a great place to work for a diverse workforce of student-focused professionals. The university has pioneered a new way to learn in the 21st century, one that has received praise from academic, industry, government, and media leaders. Whatever your role, working for WGU gives you a part to play in helping students graduate, creating a better tomorrow for themselves and their families.Position SummaryDo numbers fascinate you? Are you a data geek? Are you always intensely curious? Are you a life-long learner? And finally, do you have a passion for education and how students learn? If many of your answers are yes, we have a unique and exciting opportunity for you.As the Learning Data Analyst for the College of Information Technology (COIT), you will find, extract, compile and analyze student analytics data to support the research and data needs of the College and individual departments in it. You will interact with academic leaders, curriculum design experts, and data analysts across the organization to continuously analyze and improve course and program performance and student outcomes. This includes a deep analysis of learner profiles, student learning patterns, academic and career outcomes, and course and learning resource quality. While you will start with descriptive analytics by summarizing, visualizing, and presenting the data, we expect you to learn and become proficient with predictive analytics, predicting student outcomes from the data. In the long-run, we will expect you to build and deliver prescriptive analytics, using student learning data to recommend actions that will improve student outcomes.If you already know how to do all of this, that would be great. If you are beginning this journey with the basics of data analytics and data science, we want to be part of your journey, helping you learn, improve and grow.Essential Functions and Responsibilities: Analyzes and interprets diverse sets of educational data using a variety of statistical methodsUses SQL, Python, R, or Scala to clean, manipulate, and transform data for analysisReports, explains, and presents statistical analyses using graphs, charts, and tablesApplies understanding of learning science to develop methods for measuring student learning and engagementUses understanding of data collection to design and implement new methods of measurementStays informed of emerging trends in learning science, learning analytics, and data scienceClearly communicates with users to assess needs and requirements for data productsDesigns and maintains Tableau dashboardsPitches value of potential data products using functioning proofs-of-conceptWorks across academic colleges and programs to provide valuable data-informed insights on trends of performance metricsKnowledge, Skill and AbilitiesStrong written, oral, presentation, and interpersonal skills, including the ability to explain the significance of data and trends to stakeholdersAbility to manage tasks independently while working in a team environmentAbility to use SAS, R, or Python to run multivariate and other statistical analysesAbility to create data dashboards and visuals using a tool like TableauAbility to create datasets for analysis & reporting using SQL, Python, R, or Scala. Familiarity with cloud-based data lake, data analytics and data science tools like Snowflake, Databricks and AWS tools is a big plus.Ability to explain analysis results to non-technical audienceAbility to manage multiple ongoing data projectsQualificationsMinimum Qualifications: Master’s degree in learning science, data analytics, statistics, or a closely related field3+ years of experience in data analysis and visualization2+ years building dynamic, interactive dashboards2+ years working with structured and unstructured data#LI-RemoteDisclaimer:  This Job Description has been designed to indicate the general nature, essential duties, and responsibilities of work performed byemployees within this classification. It does not contain a comprehensive inventory of all duties, responsibilities, and qualifications that are requiredof the employee to do this job. Duties, responsibilities and activities may change at any time with or without notice. This Job Description does notconstitute a contract of employment and the University may exercise its employment-at-will rights at any time.As an equal opportunity employer, WGU recognizes that our strength lies in our people. We are committed to diversity.Job Type: Full-timeWork Location: Multiple Locations",1,1,1,0,0,1
26,0,Data Analyst I - Population Health Science & Policy,https://ca.indeed.com/rc/clk?jk=8a9c19611bf6a737&fccid=c007936ceb766fe5&vjs=3,"Strength Through DiversityGround breaking science. Advancing medicine. Healing made personal.Roles & Responsibilities:The Data Analyst I is responsible for implementing best information technology data management practices in an effort to improve and ensure quality, streamline data cleaning efforts and deliver analyzable databases within agreed upon project timelines.Duties and Responsibilities:Designs and writes custom applications needed to ensure the database meets requirements for the entry, management and reporting of data.Assists in the development of data management plans and guidelines that will deliver accurate, timelines consistent with quality data. Assures the quality control compliance process.Identifies and implements solutions to data management issues and concerns that arise during the conduct of research studies.Assists staff with technical issues related to electronic and remote record keeping systems; trains staff to help improve quality of data collected.Assists medical students, interns, residents and/or program faculty with queries and generating statistical analyses.Maintains knowledge of the current regulations and technologies related to data management.May write and prepare manuscripts and other materials for internal and external audiences.Performs other related duties.Requirements:Bachelor’s degree in computer science, statistics and/or related field, or combination of equivalent work experience and education. Master’s degree in relevant field of study preferred2-3 years database application/management experience, preferably in a large medical center or healthcare environmentStrength Through DiversityThe Mount Sinai Health System believes that diversity is a driver for excellence. We share a common devotion to delivering exceptional patient care. Yet we’re as diverse as the city we call home- culturally, ethically, in outlook and lifestyle. When you join us, you become a part of Mount Sinai’s unrivaled record of achievement, education and advancement as we revolutionize medicine together.We work hard to acquire and retain the best people, and to create a welcoming, nurturing work environment where you can develop professionally. We share the belief that all employees, regardless of job title or expertise, can make an impact on quality patient care.Explore more about this opportunity and how you can help us write a new chapter in our story!Who We AreOver 38,000 employees strong, the mission of the Mount Sinai Health System is to provide compassionate patient care with seamless coordination and to advance medicine through unrivaled education, research, and outreach in the many diverse communities we serve.Formed in September 2013, The Mount Sinai Health System combines the excellence of the Icahn School of Medicine at Mount Sinai with seven premier hospital campuses, including Mount Sinai Beth Israel, Mount Sinai Beth Israel Brooklyn, The Mount Sinai Hospital, Mount Sinai Queens, Mount Sinai West (formerly Mount Sinai Roosevelt), Mount Sinai St. Luke’s, and New York Eye and Ear Infirmary of Mount Sinai.The Mount Sinai Health System is an equal opportunity employer. We promote recognition and respect for individual and cultural differences, and we work to make our employees feel valued and appreciated, whatever their race, gender, background, or sexual orientation.EOE Minorities/Women/Disabled/Veterans",0,1,0,0,0,0
